player_id,player_name,team_name,gameweek,total_points,minutes,goals_scored,assists,clean_sheets,yellow_cards,red_cards,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
19,Gabriel Martinelli Silva,Arsenal,7,1,11,0,0,0,0,0,2.0,14.0,2.0,1.8,1,1,0,2,0,0.00,0.06,0.06,0.13
19,Gabriel Martinelli Silva,Arsenal,8,1,9,0,0,0,0,0,3.2,0.5,41.0,4.5,0,1,1,2,0,0.52,0.00,0.52,0.04
19,Gabriel Martinelli Silva,Arsenal,9,1,24,0,0,0,0,0,1.0,0.3,2.0,0.3,1,0,0,1,0,0.00,0.00,0.00,0.39
20,Leandro Trossard,Arsenal,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
20,Leandro Trossard,Arsenal,2,1,37,0,0,0,0,0,5.4,21.5,4.0,3.1,0,0,0,0,0,0.07,0.03,0.10,0.00
20,Leandro Trossard,Arsenal,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
20,Leandro Trossard,Arsenal,4,4,11,0,1,0,0,0,17.2,10.5,4.0,3.2,0,0,0,0,0,0.00,0.26,0.26,0.10
20,Leandro Trossard,Arsenal,5,2,83,0,0,0,0,0,7.6,4.3,17.0,2.9,2,1,1,4,1,0.14,0.07,0.21,0.89
20,Leandro Trossard,Arsenal,6,2,87,0,0,0,0,0,2.4,17.0,12.0,3.1,0,2,0,2,1,0.33,0.12,0.45,0.58
20,Leandro Trossard,Arsenal,7,3,74,0,0,1,0,0,10.8,28.5,20.0,5.9,1,1,2,4,1,0.12,0.09,0.21,0.36
20,Leandro Trossard,Arsenal,8,10,80,1,0,1,0,0,33.2,18.2,56.0,10.7,2,4,0,6,1,0.60,0.07,0.67,0.40
20,Leandro Trossard,Arsenal,9,3,90,0,0,1,0,0,4.8,7.7,33.0,4.6,1,6,0,7,1,0.34,0.05,0.39,0.47
21,Declan Rice,Arsenal,1,6,82,0,1,1,0,0,2.6,1.3,8.0,1.2,1,3,0,4,1,0.13,0.01,0.14,1.04
21,Declan Rice,Arsenal,2,6,90,0,1,1,0,0,25.2,50.0,2.0,7.7,0,3,0,3,1,0.00,0.54,0.54,0.17
